area_sqft,bedrooms,bathrooms,locality,house_age_years,year_built,floor_number,building_type,parking_spaces,has_garden,price_inr
2966.0,2.0,1.0,Mancotta Road,18.0,2007.0,2.0,Duplex,1.0,1.0,9692566
1927.626994445101,4.0,3.0,Naliapool,13.0,2012.0,1.4930276530371072,Apartment,0.0,0.0,7533963
1368.0,1.0,2.0,Boiragimoth,12.0,2013.0,1.0,Duplex,0.0,0.0,4358638
2429.0,3.0,3.0,Milan Nagar,28.0,1997.0,3.0,Independent,1.0,0.0,7579638
1421.0,3.0,3.0,Milan Nagar,15.0,2010.0,2.0,Duplex,0.0,0.0,4827403
1004.0,4.0,2.0,Milan Nagar,28.0,1997.0,1.0,Independent,0.0,0.0,3292363
3083.0,3.0,1.0,Milan Nagar,40.0,1985.0,2.0,Apartment,2.0,0.305407644065791,8609112
2611.0,4.0,3.0,Chowkidinghee,26.0,1999.0,0.0,Apartment,1.0,0.0,9890899
1503.0,1.0,2.0,Mancotta Road,13.0,2012.0,1.0,Independent,0.0,0.0,4976845
725.0,2.0,3.0,Chowkidinghee,18.0,2007.0,1.0,Apartment,0.0,0.0,2599442
853.0,4.0,1.9917482022869268,Khalihamari,0.0,2025.0,0.0,Duplex,2.0,0.0,2874322
2118.0,3.0,1.0,Khalihamari,34.0,1991.0,1.0,Apartment,1.0,0.0,5882103
1626.0,4.0,3.0,Khalihamari,11.0,2014.0,3.0,Apartment,1.0,0.0,5679777
1403.0,1.0,2.0,Milan Nagar,35.0,1990.0,3.0,Apartment,0.0,0.0,3690828
2137.0,3.0,1.0,Naliapool,28.0,1997.0,1.0,Independent,0.0,0.0,5684811
2604.0,2.0,3.0,Naliapool,6.0,2019.0,0.0,Independent,0.0,0.0,8096747
1582.0,1.0,1.0,Mancotta Road,14.0,2011.0,1.0,Duplex,0.0,1.0,4926573
1096.0,2.497630893153281,3.0,Naliapool,37.0,1988.0,1.0,Duplex,1.0,1.0,3120013
2247.0,1.0,3.0,Boiragimoth,20.0,2005.0,1.4930276530371072,Independent,0.0,1.0,7058209
1722.0,1.0,2.0,Boiragimoth,12.0,2013.0,2.0,Apartment,0.0,1.0,5369872
866.0,4.0,2.0,Boiragimoth,19.0,2006.0,3.0,Apartment,1.0,0.0,3025241
1207.0,3.0,1.0,Milan Nagar,16.0,2009.0,0.0,Independent,,0.0,3659454
3002.0,4.0,3.0,Khalihamari,13.0,2012.0,0.0,Independent,2.0,0.0,10326976
3173.0,2.497630893153281,3.0,Mancotta Road,1.0,2004.983730252299,3.0,Duplex,0.0,1.0,13209437
1742.0,1.0,3.0,Khalihamari,9.0,2016.0,2.0,Apartment,2.0,0.0,5275655
3104.0,1.0,1.0,Naliapool,11.0,2014.0,0.0,Independent,0.0,0.0,8289252
1458.0,4.0,2.0,Khalihamari,25.0,2000.0,2.0,Duplex,2.0,0.0,4570180
952.0,3.0,3.0,Chowkidinghee,34.0,1991.0,3.0,Duplex,1.0,0.0,3355665
3033.0,3.0,1.0,Mancotta Road,20.0,2005.0,1.0,Duplex,2.0,0.0,10376318
1193.0,2.0,1.0,Milan Nagar,14.0,2011.0,0.0,Duplex,,0.0,3571913
1927.626994445101,3.0,3.0,Chowkidinghee,21.0,2004.0,3.0,Independent,0.0,0.0,9066067
3196.0,2.0,1.0,Milan Nagar,22.0,2004.983730252299,2.0,Independent,2.0,0.0,9406184
1542.0,4.0,1.0,Mancotta Road,11.0,2014.0,3.0,Independent,1.0,1.0,5858469
2698.0,4.0,3.0,Naliapool,9.0,2016.0,3.0,Independent,2.0,1.0,8980393
1130.0,3.0,1.0,Boiragimoth,25.0,2000.0,0.0,Independent,2.0,0.0,3609568
1465.0,3.0,3.0,Chowkidinghee,8.0,2017.0,0.0,Apartment,1.0,0.0,5890895
2506.0,1.0,1.0,Mancotta Road,35.0,1990.0,1.0,Independent,1.0,1.0,7005563
1605.0,1.0,3.0,Boiragimoth,16.0,2009.0,3.0,Duplex,1.0,0.0,5195967
1581.0,3.0,3.0,Milan Nagar,35.0,1990.0,3.0,Apartment,0.0,0.0,4790073
2144.0,2.0,1.0,Naliapool,17.0,2008.0,1.0,Independent,0.0,1.0,5924501
1927.626994445101,2.0,3.0,Khalihamari,17.0,2008.0,2.0,Duplex,1.0,0.0,4656248
1973.0,3.0,3.0,Khalihamari,11.0,2014.0,0.0,Duplex,2.0,0.0,6526955
1239.0,3.0,2.0,Mancotta Road,11.0,2014.0,1.0,Duplex,2.0,0.0,4540939
1012.0,2.0,3.0,Chowkidinghee,9.0,2016.0,1.4930276530371072,Independent,,0.0,3732109
946.0,1.0,2.0,Milan Nagar,4.0,2021.0,1.0,Apartment,1.0,0.0,2972147
2258.0,4.0,1.0,Chowkidinghee,4.0,2021.0,1.0,Apartment,,0.0,9097702
720.0,2.497630893153281,1.0,Naliapool,37.0,1988.0,1.0,Duplex,1.0,0.0,1801481
1624.0,4.0,2.0,Boiragimoth,3.0,2022.0,0.0,Independent,1.0,0.0,6333057
1810.0,3.0,1.0,Milan Nagar,23.0,2002.0,3.0,Duplex,1.0,0.0,5440765
2735.0,2.0,1.0,Milan Nagar,6.0,2019.0,1.0,Independent,1.0,1.0,8731984
1927.626994445101,3.0,2.0,Milan Nagar,22.0,2003.0,2.0,Apartment,1.0,1.0,6736673
3173.0,2.0,2.0,Chowkidinghee,13.0,2012.0,1.0,Duplex,2.0,0.305407644065791,11461225
2502.0,2.497630893153281,3.0,Mancotta Road,8.0,2017.0,3.0,Independent,0.0,0.0,9598118
2381.0,3.0,3.0,Naliapool,10.0,2015.0,2.0,Independent,1.0,0.0,7450830
2950.0,2.0,2.0,Milan Nagar,24.0,2001.0,3.0,Apartment,2.0,1.0,8806132
2608.0,2.0,3.0,Boiragimoth,39.0,1986.0,2.0,Apartment,0.0,0.0,7613404
1377.0,1.0,3.0,Chowkidinghee,36.0,1989.0,0.0,Duplex,2.0,0.0,4247626
2425.0,1.0,3.0,Mancotta Road,36.0,1989.0,2.0,Duplex,1.0,0.0,7227679
2227.0,2.0,3.0,Naliapool,17.0,2008.0,2.0,Apartment,0.0,0.0,6508968
2248.0,1.0,3.0,Boiragimoth,19.96409590173615,2013.0,2.0,Duplex,1.0,1.0,7334861
670.0,3.0,1.0,Mancotta Road,23.0,2002.0,0.0,Duplex,0.0,1.0,2214828
788.0,4.0,3.0,Milan Nagar,24.0,2001.0,2.0,Duplex,1.0,0.0,2729171
1927.626994445101,2.0,1.0,Milan Nagar,29.0,1996.0,2.0,Duplex,0.0,0.0,2928632
1994.0,4.0,1.0,Khalihamari,19.96409590173615,2004.983730252299,1.0,Apartment,2.0,0.0,6136661
2805.0,2.0,3.0,Boiragimoth,19.96409590173615,1993.0,0.0,Apartment,0.0,1.0,8585509
2969.0,4.0,3.0,Chowkidinghee,25.0,2000.0,1.0,Apartment,2.0,1.0,11390152
2117.0,4.0,2.0,Mancotta Road,19.96409590173615,2021.0,2.0,Apartment,2.0,0.0,8421120
2953.0,1.0,2.0,Boiragimoth,20.0,2005.0,0.0,Independent,0.0,0.0,8955670
2203.0,3.0,3.0,Mancotta Road,10.0,2004.983730252299,2.0,Duplex,1.0,0.0,8346676
2340.0,2.0,3.0,Khalihamari,19.96409590173615,2021.0,2.0,Duplex,2.0,0.0,7652852
1483.0,2.497630893153281,2.0,Boiragimoth,8.0,2004.983730252299,3.0,Apartment,0.0,0.0,5590043
2585.0,2.0,2.0,Khalihamari,24.0,2001.0,2.0,Apartment,0.0,1.0,7350331
1495.0,3.0,1.0,Khalihamari,32.0,1993.0,3.0,Apartment,1.0,0.305407644065791,4231059
2786.0,2.0,2.0,Khalihamari,39.0,1986.0,0.0,Duplex,0.0,0.0,7265028
1461.0,3.0,1.0,Mancotta Road,19.96409590173615,2014.0,1.0,Independent,1.0,1.0,5125301
2248.0,4.0,2.0,Khalihamari,26.0,1999.0,0.0,Apartment,1.0,0.0,6945909
1428.0,4.0,1.0,Khalihamari,0.0,2025.0,3.0,Apartment,2.0,0.0,4965224
3102.0,1.0,1.0,Khalihamari,13.0,2012.0,2.0,Independent,1.0,0.0,8666590
2439.0,1.0,1.0,Milan Nagar,3.0,2022.0,1.0,Apartment,1.0,0.305407644065791,7526979
1927.626994445101,2.0,3.0,Chowkidinghee,26.0,1999.0,0.0,Apartment,1.0,0.0,2989038
3085.0,2.0,1.0,Boiragimoth,9.0,2016.0,3.0,Duplex,0.0,0.0,10166893
870.0,2.0,2.0,Milan Nagar,10.0,2015.0,2.0,Apartment,0.0,0.0,2748462
823.0,3.0,1.0,Milan Nagar,11.0,2014.0,0.0,Duplex,1.0,1.0,2713818
1199.0,3.0,1.0,Khalihamari,7.0,2018.0,1.0,Independent,,1.0,3803024
1927.626994445101,2.0,2.0,Boiragimoth,21.0,2004.0,1.0,Apartment,0.0,1.0,6029549
2060.0,4.0,3.0,Mancotta Road,18.0,2007.0,3.0,Duplex,1.0,0.305407644065791,7760886
2783.0,3.0,1.0,Boiragimoth,18.0,2007.0,3.0,Independent,2.0,0.0,9207365
2769.0,3.0,2.0,Milan Nagar,37.0,1988.0,0.0,Apartment,0.0,1.0,8094122
934.0,3.0,3.0,Mancotta Road,1.0,2024.0,1.4930276530371072,Apartment,1.0,1.0,3714910
2409.0,3.0,2.0,Khalihamari,15.0,2010.0,2.0,Independent,2.0,1.0,7617238
3108.0,2.497630893153281,2.0,Naliapool,29.0,1996.0,3.0,Duplex,1.0,0.0,8272415
2066.0,1.0,3.0,Boiragimoth,26.0,1999.0,2.0,Independent,1.0,1.0,6278964
1507.0,4.0,3.0,Milan Nagar,23.0,2002.0,1.0,Duplex,0.0,0.0,5537271
1816.0,3.0,2.0,Khalihamari,2.0,2023.0,3.0,Apartment,1.0,1.0,5984586
2895.0,3.0,3.0,Milan Nagar,13.0,2012.0,3.0,Duplex,2.0,1.0,9907034
1108.0,2.0,3.0,Mancotta Road,29.0,1996.0,1.0,Independent,1.0,0.0,3679642
1490.0,4.0,3.0,Naliapool,33.0,1992.0,1.0,Independent,,1.0,4332990
1605.0,4.0,2.0,Chowkidinghee,31.0,1994.0,1.0,Duplex,0.0,1.0,5762313
783.0,2.0,2.0,Naliapool,13.0,2004.983730252299,0.0,Apartment,0.0,1.0,2238361
2523.0,2.0,3.0,Chowkidinghee,5.0,2004.983730252299,3.0,Independent,0.0,0.0,9800569
2130.0,1.0,3.0,Mancotta Road,33.0,1992.0,1.4930276530371072,Independent,0.0,1.0,6559996
2458.0,4.0,3.0,Boiragimoth,13.0,2012.0,0.0,Duplex,1.0,1.0,9326395
2667.0,2.497630893153281,3.0,Milan Nagar,19.96409590173615,1996.0,0.0,Independent,2.0,0.0,8352570
1575.0,3.0,2.0,Boiragimoth,0.0,2004.983730252299,1.0,Apartment,0.0,0.0,5954254
2437.0,1.0,1.0,Chowkidinghee,7.0,2018.0,0.0,Apartment,1.0,0.0,8353110
2902.0,1.0,1.0,Khalihamari,22.0,2003.0,3.0,Duplex,,0.0,7756769
1927.626994445101,3.0,1.9917482022869268,Mancotta Road,36.0,1989.0,0.0,Apartment,0.0,0.0,7800336
1850.0,1.0,1.9917482022869268,Milan Nagar,13.0,2012.0,2.0,Duplex,1.0,0.305407644065791,5631850
3104.0,2.0,2.0,Milan Nagar,36.0,1989.0,0.0,Duplex,0.0,1.0,8992228
2839.0,3.0,2.0,Mancotta Road,1.0,2024.0,3.0,Apartment,0.0,1.0,11072374
2779.0,4.0,2.0,Boiragimoth,37.0,1988.0,1.0,Apartment,0.0,0.0,8886023
1628.0,4.0,3.0,Mancotta Road,22.0,2003.0,0.0,Independent,1.0,1.0,6127812
937.0,4.0,3.0,Khalihamari,36.0,1989.0,0.0,Independent,1.0,0.305407644065791,2883931
1420.0,3.0,2.0,Milan Nagar,11.0,2014.0,1.0,Duplex,1.0,1.0,4784056
2020.0,1.0,2.0,Chowkidinghee,19.96409590173615,1986.0,3.0,Apartment,0.0,0.0,5984255
1927.626994445101,4.0,1.9917482022869268,Chowkidinghee,1.0,2024.0,3.0,Apartment,0.0,0.0,7148579
2051.0,3.0,1.0,Naliapool,28.0,1997.0,0.0,Apartment,2.0,0.0,5507642
2837.0,4.0,3.0,Boiragimoth,21.0,2004.0,0.0,Independent,0.0,0.305407644065791,10207472
1272.0,1.0,1.0,Milan Nagar,37.0,1988.0,0.0,Apartment,2.0,0.0,3234051
930.0,2.0,2.0,Chowkidinghee,30.0,1995.0,1.0,Independent,0.0,0.0,2950977
2658.0,4.0,1.0,Chowkidinghee,0.0,2025.0,2.0,Duplex,0.0,0.0,11013037
2751.0,1.0,3.0,Khalihamari,14.0,2011.0,1.0,Duplex,0.0,0.0,8037161
2996.0,4.0,3.0,Khalihamari,14.0,2011.0,2.0,Duplex,0.0,0.0,10227380
2696.0,4.0,2.0,Chowkidinghee,16.0,2009.0,3.0,Duplex,1.0,1.0,10562264
808.0,3.0,1.0,Naliapool,21.0,2004.0,0.0,Duplex,1.0,1.0,2262646
1864.0,3.0,3.0,Mancotta Road,29.0,1996.0,0.0,Apartment,0.0,0.0,6384295
2974.0,2.0,2.0,Naliapool,8.0,2004.983730252299,3.0,Apartment,1.0,0.0,8820173
2015.0,2.0,2.0,Milan Nagar,40.0,1985.0,1.0,Independent,1.0,0.305407644065791,5481642
1044.0,2.0,2.0,Boiragimoth,14.0,2011.0,1.0,Duplex,2.0,1.0,3457547
923.0,3.0,2.0,Khalihamari,3.0,2022.0,2.0,Duplex,1.0,0.0,3040813
2045.0,1.0,1.0,Mancotta Road,9.0,2016.0,3.0,Independent,1.0,0.0,6681564
3144.0,4.0,3.0,Mancotta Road,0.0,2025.0,1.0,Apartment,1.0,0.0,13136868
1921.0,3.0,2.0,Naliapool,7.0,2018.0,2.0,Apartment,0.0,0.0,6050047
930.0,1.0,3.0,Milan Nagar,16.0,2009.0,3.0,Duplex,0.0,1.0,2809123
2966.0,1.0,1.0,Naliapool,19.0,2006.0,3.0,Duplex,2.0,1.0,7657064
2935.0,1.0,3.0,Naliapool,20.0,2005.0,1.0,Apartment,2.0,1.0,7915102
1421.0,1.0,3.0,Khalihamari,24.0,2001.0,3.0,Apartment,1.0,0.0,4057530
3063.0,3.0,1.0,Khalihamari,31.0,1994.0,2.0,Independent,0.0,0.0,8535045
1424.0,2.0,1.9917482022869268,Chowkidinghee,37.0,1988.0,0.0,Apartment,0.0,0.0,4695423
1312.0,3.0,1.0,Boiragimoth,30.0,1995.0,0.0,Apartment,2.0,0.0,4062010
2848.0,4.0,2.0,Boiragimoth,30.0,1995.0,1.0,Apartment,2.0,0.0,9532244
2190.0,1.0,2.0,Chowkidinghee,14.0,2011.0,1.0,Duplex,0.0,1.0,7528125
1790.0,4.0,2.0,Chowkidinghee,35.0,1990.0,2.0,Apartment,1.0,1.0,6206395
1927.626994445101,3.0,2.0,Milan Nagar,15.0,2010.0,3.0,Duplex,0.0,1.0,9382311
2157.0,4.0,3.0,Boiragimoth,39.0,1986.0,3.0,Apartment,2.0,0.0,6875259
1585.0,1.0,1.0,Mancotta Road,6.0,2004.983730252299,3.0,Duplex,0.0,0.0,5091639
3052.0,2.0,1.0,Chowkidinghee,33.0,1992.0,0.0,Independent,0.0,0.0,9587389
1927.626994445101,1.0,1.0,Milan Nagar,15.0,2004.983730252299,1.0,Apartment,0.0,1.0,7877537
966.0,4.0,1.0,Boiragimoth,23.0,2002.0,2.0,Duplex,0.0,0.0,3281705
1550.0,4.0,3.0,Mancotta Road,10.0,2015.0,2.0,Independent,1.0,0.0,6174323
995.0,4.0,3.0,Boiragimoth,32.0,1993.0,3.0,Independent,2.0,0.0,3441378
1597.0,1.0,3.0,Naliapool,0.0,2025.0,1.4930276530371072,Independent,1.0,1.0,4837116
2306.0,4.0,1.0,Milan Nagar,35.0,1990.0,3.0,Apartment,1.0,0.0,6849646
772.0,3.0,3.0,Milan Nagar,19.96409590173615,2014.0,1.0,Duplex,0.0,1.0,2733723
2801.0,4.0,1.0,Milan Nagar,34.0,1991.0,0.0,Independent,2.0,0.0,8075348
961.0,2.0,3.0,Mancotta Road,31.0,1994.0,0.0,Duplex,,1.0,3131474
2224.0,3.0,1.9917482022869268,Chowkidinghee,32.0,1993.0,0.0,Duplex,2.0,1.0,7561611
990.0,4.0,3.0,Naliapool,10.0,2015.0,3.0,Independent,1.0,0.0,3336939
3158.0,3.0,1.0,Chowkidinghee,0.0,2025.0,3.0,Apartment,0.0,1.0,12507195
2651.0,1.0,1.0,Naliapool,26.0,1999.0,0.0,Independent,2.0,0.0,6622456
1948.0,4.0,1.0,Milan Nagar,1.0,2024.0,0.0,Independent,2.0,0.0,7014125
2425.0,1.0,3.0,Milan Nagar,23.0,2002.0,2.0,Apartment,1.0,0.0,7136866
723.0,4.0,2.0,Milan Nagar,28.0,2004.983730252299,0.0,Independent,0.0,1.0,2089264
2133.0,4.0,1.0,Khalihamari,8.0,2017.0,2.0,Independent,1.0,0.0,7120394
2329.0,1.0,3.0,Khalihamari,14.0,2011.0,2.0,Duplex,1.0,1.0,6878006
1001.0,4.0,3.0,Mancotta Road,1.0,2004.983730252299,1.0,Duplex,0.0,0.0,4179583
1108.0,4.0,2.0,Milan Nagar,19.96409590173615,2019.0,1.0,Independent,1.0,0.305407644065791,3971160
1640.0,2.0,2.0,Naliapool,34.0,2004.983730252299,0.0,Duplex,2.0,1.0,4189554
2933.0,1.0,1.0,Khalihamari,11.0,2014.0,1.0,Apartment,0.0,0.0,8279030
2150.0,3.0,2.0,Naliapool,26.0,1999.0,0.0,Apartment,0.0,0.0,6074098
3126.0,4.0,1.0,Chowkidinghee,25.0,2000.0,0.0,Independent,0.0,0.0,11257015
2245.0,1.0,1.0,Chowkidinghee,19.96409590173615,1985.0,3.0,Duplex,2.0,1.0,6421932
2670.0,1.0,1.0,Naliapool,7.0,2018.0,1.0,Independent,1.0,1.0,7385284
1250.0,4.0,1.0,Mancotta Road,6.0,2019.0,2.0,Apartment,2.0,1.0,4787478
1200.0,4.0,1.0,Milan Nagar,20.0,2005.0,2.0,Independent,2.0,0.0,3793763
2569.0,1.0,1.0,Chowkidinghee,17.0,2004.983730252299,2.0,Duplex,0.0,0.0,8268542
688.0,4.0,1.0,Milan Nagar,18.0,2007.0,0.0,Apartment,1.0,0.0,2276766
1667.0,2.0,2.0,Milan Nagar,24.0,2001.0,3.0,Apartment,2.0,0.0,4920051
796.0,4.0,3.0,Naliapool,14.0,2004.983730252299,2.0,Apartment,1.0,1.0,2579724
2353.0,3.0,1.9917482022869268,Khalihamari,13.0,2012.0,0.0,Duplex,1.0,1.0,7761472
1773.0,1.0,3.0,Chowkidinghee,19.96409590173615,2004.0,3.0,Independent,2.0,0.0,5923689
988.0,4.0,3.0,Boiragimoth,23.0,2002.0,0.0,Apartment,1.0,0.0,3541595
1039.0,2.0,3.0,Milan Nagar,40.0,1985.0,3.0,Independent,0.0,1.0,2943163
3109.0,3.0,2.0,Boiragimoth,12.0,2013.0,2.0,Apartment,2.0,0.0,10865170
1545.0,2.0,1.0,Khalihamari,4.0,2004.983730252299,0.0,Apartment,1.0,0.0,4719057
2918.0,1.0,3.0,Mancotta Road,32.0,1993.0,3.0,Apartment,0.0,0.0,8966375
1537.0,2.0,3.0,Milan Nagar,24.0,2001.0,0.0,Independent,2.0,0.305407644065791,4578495
1434.0,1.0,2.0,Khalihamari,39.0,1986.0,2.0,Independent,1.0,0.0,3540779
909.0,3.0,3.0,Mancotta Road,31.0,1994.0,0.0,Duplex,1.0,1.0,3106284
2768.0,2.0,2.0,Chowkidinghee,12.0,2013.0,0.0,Duplex,1.0,1.0,10075818
2899.0,1.0,1.0,Mancotta Road,33.0,1992.0,0.0,Duplex,0.0,0.0,8230321
2401.0,3.0,1.0,Naliapool,19.96409590173615,1991.0,1.0,Independent,0.0,0.0,6343133
3102.0,2.0,1.9917482022869268,Chowkidinghee,11.0,2014.0,2.0,Duplex,0.0,1.0,11624230
971.0,4.0,2.0,Chowkidinghee,24.0,2001.0,1.0,Independent,2.0,1.0,3607393
1309.0,2.0,3.0,Milan Nagar,15.0,2010.0,1.0,Apartment,1.0,1.0,4170569
1942.0,4.0,2.0,Naliapool,4.0,2021.0,1.0,Independent,2.0,0.0,6496794
3175.0,3.0,1.0,Khalihamari,32.0,1993.0,0.0,Duplex,2.0,0.305407644065791,8852062
2435.0,2.0,3.0,Boiragimoth,19.0,2006.0,1.0,Independent,0.0,0.0,8077048
2429.0,3.0,1.0,Chowkidinghee,39.0,1986.0,1.0,Independent,0.0,1.0,7704444
2561.0,1.0,3.0,Naliapool,26.0,1999.0,1.0,Independent,2.0,0.0,6744871
1686.0,3.0,3.0,Milan Nagar,8.0,2017.0,2.0,Duplex,2.0,0.0,5994850
1927.626994445101,1.0,3.0,Mancotta Road,20.0,2005.0,1.0,Independent,0.0,0.0,6841164
2709.0,2.497630893153281,3.0,Naliapool,28.0,1997.0,2.0,Independent,2.0,1.0,7039855
1443.0,2.497630893153281,3.0,Mancotta Road,26.0,1999.0,2.0,Duplex,2.0,1.0,4753179
2402.0,2.0,1.0,Boiragimoth,28.0,1997.0,0.0,Duplex,1.0,1.0,7046180
2912.0,2.0,1.0,Milan Nagar,19.96409590173615,1991.0,1.0,Apartment,1.0,1.0,7925971
2219.0,1.0,1.9917482022869268,Chowkidinghee,1.0,2024.0,2.0,Duplex,1.0,0.0,8198143
2205.0,2.0,1.9917482022869268,Chowkidinghee,33.0,1992.0,1.0,Independent,2.0,1.0,7162397
678.0,2.0,2.0,Mancotta Road,0.0,2025.0,1.0,Independent,2.0,0.0,2485999
2643.0,2.497630893153281,2.0,Mancotta Road,22.0,2003.0,3.0,Duplex,2.0,0.0,9575636
1652.0,4.0,3.0,Khalihamari,15.0,2010.0,0.0,Independent,2.0,0.0,5621247
2591.0,1.0,2.0,Boiragimoth,38.0,1987.0,0.0,Apartment,2.0,1.0,7068442
2231.0,1.0,1.9917482022869268,Milan Nagar,5.0,2020.0,3.0,Apartment,1.0,1.0,7235160
2875.0,3.0,2.0,Chowkidinghee,13.0,2012.0,2.0,Independent,1.0,0.0,10795696
825.0,2.0,1.0,Mancotta Road,29.0,1996.0,0.0,Independent,1.0,0.0,2633185
2426.0,2.0,2.0,Naliapool,25.0,2000.0,3.0,Duplex,2.0,1.0,6522495
1531.0,2.0,1.0,Chowkidinghee,16.0,2009.0,1.0,Duplex,2.0,0.0,5353880
912.0,2.497630893153281,1.0,Milan Nagar,21.0,2004.0,2.0,Independent,1.0,0.0,3128325
2637.0,2.0,1.0,Milan Nagar,8.0,2017.0,0.0,Apartment,2.0,1.0,8334097
1650.0,3.0,2.0,Mancotta Road,1.0,2024.0,1.0,Independent,0.0,1.0,6424374
1318.0,1.0,2.0,Milan Nagar,31.0,1994.0,0.0,Independent,1.0,1.0,3564215
1697.0,4.0,1.0,Milan Nagar,3.0,2004.983730252299,2.0,Independent,2.0,0.0,6095742
2018.0,4.0,1.0,Khalihamari,12.0,2013.0,3.0,Duplex,2.0,0.0,6563141
2420.0,1.0,2.0,Boiragimoth,39.0,1986.0,3.0,Duplex,0.0,0.0,6605922
1097.0,1.0,3.0,Naliapool,12.0,2013.0,3.0,Duplex,2.0,0.0,3100046
707.0,1.0,2.0,Mancotta Road,30.0,1995.0,3.0,Apartment,1.0,0.0,2123695
1192.0,1.0,2.0,Mancotta Road,33.0,1992.0,3.0,Apartment,2.0,0.0,3417191
1468.0,1.0,1.0,Boiragimoth,30.0,1995.0,1.0,Apartment,2.0,0.0,4051641
907.0,4.0,1.9917482022869268,Milan Nagar,7.0,2018.0,2.0,Independent,1.0,0.0,3438371
973.0,2.0,1.0,Boiragimoth,7.0,2018.0,1.4930276530371072,Duplex,0.0,1.0,3261855
3178.0,2.0,1.9917482022869268,Naliapool,30.0,1995.0,2.0,Independent,2.0,0.305407644065791,8179452
2451.0,2.0,1.0,Naliapool,15.0,2010.0,3.0,Independent,2.0,0.0,6846749
833.0,2.0,1.0,Mancotta Road,34.0,1991.0,2.0,Duplex,1.0,0.0,2498577
2389.0,3.0,1.0,Milan Nagar,21.0,2004.0,2.0,Independent,1.0,1.0,7350322
3169.0,1.0,2.0,Boiragimoth,35.0,1990.0,2.0,Duplex,2.0,1.0,8807148
2220.0,3.0,3.0,Boiragimoth,21.0,2004.0,3.0,Duplex,0.0,1.0,7579642
1687.0,3.0,1.0,Naliapool,17.0,2008.0,1.0,Independent,0.0,0.0,4832118
2972.0,4.0,3.0,Boiragimoth,2.0,2023.0,1.4930276530371072,Duplex,1.0,1.0,11838769
2446.0,4.0,1.0,Naliapool,0.0,2025.0,0.0,Independent,1.0,0.0,8087212
834.0,4.0,2.0,Boiragimoth,31.0,1994.0,0.0,Independent,2.0,0.0,2744391
1634.0,1.0,2.0,Chowkidinghee,12.0,2013.0,2.0,Duplex,2.0,1.0,5665669
1652.0,2.0,1.0,Khalihamari,8.0,2017.0,0.0,Duplex,0.0,0.0,5080976
2224.0,4.0,1.0,Naliapool,5.0,2020.0,3.0,Duplex,0.0,0.0,7213955
2143.0,4.0,3.0,Boiragimoth,40.0,1985.0,2.0,Apartment,,1.0,6828594
968.0,2.0,2.0,Milan Nagar,20.0,2005.0,1.4930276530371072,Apartment,1.0,0.0,2928036
3007.0,4.0,3.0,Milan Nagar,25.0,2000.0,2.0,Independent,2.0,1.0,10142641
1927.626994445101,1.0,1.0,Naliapool,13.0,2012.0,0.0,Apartment,1.0,0.0,2858893
1766.0,1.0,3.0,Naliapool,20.0,2005.0,3.0,Independent,2.0,0.0,4872562
2486.0,1.0,3.0,Naliapool,15.0,2010.0,3.0,Duplex,1.0,0.0,6951217
1833.0,4.0,3.0,Milan Nagar,20.0,2005.0,3.0,Duplex,1.0,0.0,6291118
1927.626994445101,4.0,1.0,Naliapool,25.0,2000.0,0.0,Apartment,0.0,0.0,2233130
2056.0,4.0,3.0,Boiragimoth,12.0,2013.0,2.0,Apartment,1.0,0.0,7842996
959.0,1.0,2.0,Mancotta Road,28.0,1997.0,1.0,Independent,1.0,0.0,2908678
711.0,1.0,2.0,Mancotta Road,39.0,1986.0,1.4930276530371072,Apartment,1.0,0.305407644065791,2062091
2574.0,3.0,3.0,Naliapool,33.0,1992.0,0.0,Apartment,0.0,1.0,7151117
892.0,2.0,3.0,Mancotta Road,16.0,2009.0,0.0,Duplex,,0.0,3232002
1969.0,2.0,2.0,Khalihamari,0.0,2025.0,1.0,Independent,1.0,0.0,6371660
3174.0,1.0,2.0,Milan Nagar,40.0,1985.0,1.0,Independent,0.0,1.0,9280746
2802.0,4.0,2.0,Naliapool,13.0,2012.0,2.0,Duplex,1.0,0.0,8858188
1887.0,2.0,1.9917482022869268,Khalihamari,25.0,2000.0,2.0,Independent,0.0,0.0,5224773
2208.0,1.0,2.0,Mancotta Road,8.0,2017.0,1.0,Apartment,1.0,0.0,7456734
2444.0,3.0,1.0,Khalihamari,19.96409590173615,2009.0,2.0,Duplex,,0.0,7450865
2805.0,2.0,2.0,Naliapool,19.96409590173615,1988.0,2.0,Duplex,0.0,0.0,7092722
2978.0,3.0,1.0,Mancotta Road,10.0,2004.983730252299,3.0,Duplex,1.0,0.0,10605557
1642.0,4.0,3.0,Chowkidinghee,18.0,2007.0,1.0,Duplex,2.0,0.0,6493547
1230.0,4.0,1.0,Naliapool,20.0,2005.0,2.0,Apartment,2.0,0.0,3728896
2478.0,2.0,3.0,Milan Nagar,3.0,2022.0,2.0,Duplex,1.0,0.0,9313671
1108.0,2.497630893153281,1.9917482022869268,Chowkidinghee,16.0,2009.0,1.4930276530371072,Apartment,1.0,1.0,4108929
1927.626994445101,3.0,2.0,Khalihamari,22.0,2003.0,0.0,Independent,0.0,0.0,4846634
2415.0,1.0,1.9917482022869268,Boiragimoth,33.0,1992.0,2.0,Independent,2.0,0.0,6758508
